user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,education_level,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,alcohol_frequency,perceived_stress_score,self_reported_happiness,body_mass_index,blood_pressure_systolic,blood_pressure_diastolic,daily_steps_count,weekly_work_hours,hobbies_count,social_events_per_month,books_read_per_year,volunteer_hours_per_month,travel_frequency_per_year,daily_active_minutes_instagram,sessions_per_day,posts_created_per_week,reels_watched_per_day,stories_viewed_per_day,likes_given_per_day,comments_written_per_day,dms_sent_per_week,dms_received_per_week,ads_viewed_per_day,ads_clicked_per_day,time_on_feed_per_day,time_on_explore_per_day,time_on_messages_per_day,time_on_reels_per_day,followers_count,following_count,uses_premium_features,notification_response_rate,account_creation_year,last_login_date,average_session_length_minutes,content_type_preference,preferred_content_theme,privacy_setting_level,two_factor_auth_enabled,biometric_login_used,linked_accounts_count,subscription_status,user_engagement_score
1654,Instagram,38,Male,India,Urban,High,Student,High school,Married,No,0.1,7.9,Good,No,Rarely,33,7,22.3,142,90,8060,51.3,2,2,8,2.0,4,217.0,8,12,174,128,119,43,23,34,25,8,128,29,48,86,267,544,No,0.2,2013,2025-01-23,27.1,Live,Food,Private,Yes,Yes,3,Free,1.11
1655,Instagram,59,Male,Japan,Suburban,Upper-middle,Student,Bachelor’s,Divorced,No,8.6,6.9,Very poor,No,Rarely,26,8,26.2,112,99,7870,31.1,3,5,10,2.8,2,143.0,10,2,149,84,109,30,21,30,16,4,75,39,33,38,579,1401,No,0.46,2011,2025-06-14,14.3,Mixed,Fashion,Private,Yes,No,1,Free,1.22
1656,Instagram,44,Female,Brazil,Suburban,Lower-middle,Part-time,Bachelor’s,Single,No,1.8,7.9,Average,No,Rarely,29,7,20.8,90,77,8045,33.1,6,1,8,1.9,4,153.0,5,6,151,85,89,26,24,25,16,10,74,36,29,51,4787,10000,Yes,0.66,2012,2025-02-19,30.6,Live,Travel,Friends only,Yes,Yes,3,Free,1.03
1657,Instagram,22,Non-binary,Brazil,Rural,Middle,Full-time employed,High school,Single,No,3.0,6.8,Good,Yes,Rarely,40,8,25.5,91,92,8118,30.0,0,5,10,5.1,4,267.0,8,10,296,150,155,45,31,28,21,3,141,47,31,102,2122,1792,Yes,0.32,2018,2025-01-13,33.4,Stories,Art,Private,Yes,No,1,Free,1.03
1658,Instagram,28,Female,Brazil,Rural,Lower-middle,Student,High school,Married,No,13.2,6.7,Good,Former,Never,23,2,23.8,113,85,8231,41.0,2,6,14,4.1,0,288.0,16,5,276,150,177,44,35,52,31,7,162,74,66,80,259,472,No,0.76,2024,2025-10-24,18.0,Reels,Fashion,Public,Yes,No,3,Free,0.97
1659,Instagram,19,Male,Other,Urban,Middle,Part-time,High school,Widowed,Yes,9.4,6.0,Poor,No,Never,25,6,21.1,137,86,8004,46.1,2,4,13,0.4,6,184.0,7,5,223,117,121,30,31,33,9,5,79,49,21,45,1099,443,No,0.54,2020,2025-05-16,26.3,Stories,Fitness,Public,Yes,No,3,Free,1.06
1660,Instagram,29,Female,Germany,Urban,Lower-middle,Freelancer,High school,Divorced,No,4.0,7.3,Good,No,Rarely,27,1,18.0,107,84,8108,43.1,2,0,7,5.5,4,359.0,15,7,300,150,200,54,51,50,37,9,144,78,51,79,937,487,No,0.61,2010,2025-09-10,23.9,Mixed,Other,Public,Yes,No,1,Free,0.91
1661,Instagram,35,Female,Brazil,Suburban,Upper-middle,Student,Other,Single,Yes,18.0,7.7,Poor,Former,Weekly,29,5,23.9,119,80,7940,36.3,5,5,6,2.1,3,215.0,7,12,157,125,113,37,30,38,22,7,114,40,42,50,1589,769,No,0.86,2014,2025-03-24,30.7,Mixed,Art,Private,No,Yes,3,Free,1.03
1662,Instagram,38,Male,Japan,Urban,Low,Full-time employed,Some college,Single,No,7.3,8.3,Excellent,Former,Rarely,0,3,23.5,144,62,7894,54.4,0,7,14,9.7,2,48.0,2,3,72,59,56,14,9,16,17,2,22,10,9,10,1470,1969,No,0.08,2018,2025-05-08,24.0,Reels,Tech,Private,No,No,3,Premium,1.9
1663,Instagram,33,Male,Other,Urban,Middle,Student,Some college,Single,No,10.1,6.4,Average,No,Weekly,29,9,28.8,155,84,7930,43.3,1,5,13,3.9,0,258.0,11,7,221,112,166,51,38,38,25,8,142,51,57,93,722,553,No,0.04,2010,2025-02-25,23.5,Videos,Tech,Public,Yes,Yes,2,Free,1.12
1664,Instagram,34,Female,United States,Suburban,Low,Full-time employed,Some college,Single,No,12.4,6.9,Good,No,Rarely,39,4,25.4,119,75,8126,53.1,3,3,9,5.1,1,328.0,10,5,252,150,187,54,43,45,32,9,156,72,43,114,1416,2926,Yes,0.1,2020,2025-10-03,32.8,Photos,Other,Private,Yes,No,3,Free,0.94
1665,Instagram,19,Female,Germany,Urban,Lower-middle,Freelancer,High school,Single,No,4.7,6.5,Average,No,Never,22,1,24.8,158,81,7940,57.3,7,2,16,4.5,3,378.0,20,15,300,150,224,55,50,50,32,7,216,75,42,147,1062,798,No,0.35,2022,2025-01-29,18.9,Live,Music,Private,Yes,No,4,Free,1.0
1666,Instagram,26,Male,Canada,Suburban,Lower-middle,Full-time employed,Master’s,In a relationship,Yes,1.5,7.0,Average,No,Never,24,2,25.8,101,82,7988,41.8,5,7,6,6.4,2,257.0,8,6,269,148,135,49,40,41,25,12,133,61,50,71,480,1097,No,0.7,2011,2025-09-30,32.1,Live,Tech,Public,Yes,No,2,Premium,0.97
1667,Instagram,27,Male,United Kingdom,Urban,Lower-middle,Full-time employed,High school,Married,Yes,9.0,6.7,Poor,No,Rarely,32,8,17.6,105,75,7882,46.8,3,5,11,2.9,2,263.0,11,2,279,140,138,55,48,48,24,2,126,69,47,65,330,197,No,0.54,2015,2025-08-05,23.9,Stories,Fitness,Friends only,No,No,2,Free,0.96
1668,Instagram,65,Male,United States,Urban,Upper-middle,Student,Bachelor’s,Married,Yes,11.6,7.6,Very poor,No,Rarely,22,4,28.7,115,94,8012,40.9,4,3,10,4.0,3,190.0,11,6,157,111,135,38,28,31,29,3,89,53,37,73,180,346,No,0.69,2011,2025-04-10,17.3,Live,Music,Friends only,Yes,No,3,Free,1.2
1669,Instagram,19,Male,United States,Urban,Upper-middle,Full-time employed,Some college,In a relationship,No,7.0,4.7,Very poor,No,Rarely,0,7,23.5,90,86,7950,23.7,3,0,8,5.5,3,42.0,2,8,153,53,46,13,15,16,12,1,22,8,5,16,1742,3883,No,0.58,2025,2025-11-12,21.0,Live,Fashion,Public,No,Yes,4,Free,2.23
1670,Instagram,21,Male,India,Urban,Low,Full-time employed,High school,Single,Yes,17.4,7.4,Poor,No,Rarely,26,9,28.1,117,73,7942,43.4,2,7,13,5.7,1,268.0,11,14,269,125,156,40,37,34,30,7,132,47,52,91,1364,1686,Yes,0.79,2011,2025-12-17,24.4,Photos,Music,Friends only,Yes,Yes,3,Premium,1.03
1671,Instagram,63,Male,United States,Urban,Low,Freelancer,Master’s,Married,Yes,9.7,8.0,Good,Yes,Weekly,14,3,18.1,118,97,8162,35.2,6,4,10,2.0,2,120.0,4,3,112,73,83,21,24,26,11,3,68,22,12,26,921,1785,No,0.44,2018,2025-01-03,30.0,Reels,Tech,Friends only,Yes,Yes,1,Free,1.11
1672,Instagram,60,Female,Other,Suburban,High,Student,Other,Single,No,1.7,6.6,Average,No,Weekly,31,8,27.0,122,71,8046,51.7,3,7,8,1.1,5,166.0,14,2,122,102,118,35,28,27,20,8,74,33,38,66,4372,8029,No,0.55,2023,2025-01-18,11.9,Reels,Art,Public,Yes,No,2,Free,1.16
1673,Instagram,20,Female,United States,Urban,Middle,Unemployed,High school,Married,No,5.9,6.8,Average,No,Weekly,25,3,30.0,153,76,7890,37.3,7,3,7,1.2,1,313.0,13,6,300,150,188,54,38,56,33,6,157,53,54,95,8981,10000,No,0.39,2016,2025-04-28,24.1,Stories,Travel,Friends only,Yes,Yes,5,Business,1.0
1674,Instagram,62,Male,South Korea,Urban,Lower-middle,Freelancer,High school,In a relationship,Yes,2.3,6.8,Poor,No,Weekly,6,1,38.6,151,60,8009,62.2,5,5,10,2.9,3,143.0,4,6,110,81,95,24,21,23,20,6,64,42,18,50,974,1038,No,0.74,2025,2025-07-14,35.8,Live,Fitness,Public,No,Yes,3,Business,1.12
1675,Instagram,35,Female,Brazil,Suburban,Middle,Full-time employed,Some college,In a relationship,No,1.2,7.4,Average,Former,Rarely,12,3,20.4,159,61,8028,29.7,3,7,12,2.2,4,183.0,17,2,160,93,118,32,29,38,17,3,93,52,39,45,420,1030,No,0.13,2024,2025-12-01,10.8,Reels,Food,Public,Yes,No,2,Free,1.02
1676,Instagram,41,Male,United Kingdom,Urban,Lower-middle,Full-time employed,Master’s,Married,Yes,4.3,6.1,Average,No,Never,34,8,28.7,155,64,8010,34.5,6,4,15,4.4,2,248.0,10,4,185,148,158,52,26,40,37,3,111,35,48,56,626,340,No,0.29,2012,2025-09-25,24.8,Live,Art,Public,Yes,No,2,Free,1.1
1677,Instagram,30,Female,United States,Suburban,Lower-middle,Full-time employed,Bachelor’s,Single,No,9.3,5.8,Excellent,No,Never,19,7,26.7,109,83,8007,48.8,6,2,13,1.9,2,107.0,4,2,111,55,81,18,25,24,10,3,45,24,18,27,2763,4299,Yes,0.5,2012,2025-01-28,26.8,Videos,Other,Public,No,Yes,3,Free,1.14
1678,Instagram,43,Female,United States,Suburban,Low,Full-time employed,Master’s,Divorced,No,7.3,5.8,Good,No,Never,4,7,22.1,138,97,7829,50.9,5,7,8,2.7,4,5.0,1,5,36,24,18,8,9,13,3,1,3,1,1,1,2269,4974,No,0.78,2011,2025-12-09,5.0,Reels,Fashion,Private,Yes,Yes,0,Business,8.17
1679,Instagram,42,Female,United States,Urban,Lower-middle,Student,Bachelor’s,Single,No,7.5,7.2,Poor,No,Weekly,15,6,24.5,133,82,7887,28.0,4,2,9,3.2,5,122.0,9,2,135,85,94,21,26,33,10,2,54,18,15,32,1009,1424,Yes,0.79,2021,2025-02-20,13.6,Stories,Art,Private,Yes,Yes,1,Free,1.15
1680,Instagram,64,Female,Other,Urban,Middle,Full-time employed,Master’s,Single,Yes,7.4,8.4,Excellent,No,Rarely,1,4,29.1,91,68,8037,50.5,2,2,11,1.4,3,55.0,2,0,96,49,59,13,20,12,8,0,32,13,6,22,3573,6375,Yes,0.38,2020,2025-07-08,27.5,Photos,Music,Friends only,Yes,Yes,0,Premium,1.52
1681,Instagram,51,Female,India,Urban,Upper-middle,Unemployed,Bachelor’s,Single,No,7.5,5.1,Poor,No,Rarely,16,1,31.6,116,86,8074,39.4,4,2,11,8.2,2,245.0,13,6,200,129,148,43,29,44,29,5,128,54,25,59,836,634,No,0.9,2011,2025-12-18,18.8,Mixed,Art,Friends only,No,No,3,Business,1.02
1682,Instagram,47,Female,United States,Urban,Middle,Full-time employed,Bachelor’s,Single,No,4.7,8.2,Poor,No,Never,33,3,28.5,130,77,7924,50.7,1,4,13,5.9,3,360.0,17,10,267,150,216,62,39,46,24,4,178,94,76,134,2559,3214,No,0.02,2015,2025-11-05,21.2,Photos,Travel,Private,Yes,Yes,2,Free,1.02
1683,Instagram,30,Male,India,Urban,High,Full-time employed,Bachelor’s,Single,No,2.2,6.9,Average,No,Rarely,1,3,24.3,122,74,8068,31.0,4,2,5,2.8,6,84.0,4,1,83,51,66,13,21,16,11,4,35,13,10,18,495,1184,No,0.26,2024,2025-11-09,21.0,Reels,Fashion,Private,No,Yes,0,Free,1.12
1684,Instagram,54,Male,Brazil,Suburban,Lower-middle,Student,Master’s,Married,No,3.2,8.1,Poor,No,Rarely,39,7,25.3,96,82,7902,61.9,3,3,9,11.4,3,237.0,9,7,172,106,121,42,38,38,21,4,141,64,33,73,137,72,No,0.57,2011,2025-02-16,26.3,Photos,Other,Friends only,No,No,4,Premium,0.95
1685,Instagram,51,Male,South Korea,Urban,Upper-middle,Student,Bachelor’s,Single,No,14.2,6.8,Average,Yes,Never,25,5,23.2,129,80,7886,22.5,2,4,10,3.9,5,262.0,20,10,184,142,152,34,42,45,22,5,152,36,38,67,260,641,No,0.56,2022,2025-10-19,13.1,Reels,Food,Private,No,No,1,Premium,0.95
1686,Instagram,29,Male,Other,Urban,Lower-middle,Part-time,High school,In a relationship,No,6.7,8.7,Average,Yes,Weekly,16,10,31.1,121,98,8025,52.6,3,4,8,3.2,2,124.0,7,5,205,74,81,27,19,26,18,4,54,36,19,27,2793,6851,Yes,0.83,2013,2025-09-16,17.7,Photos,Fashion,Public,No,Yes,4,Free,1.2
1687,Instagram,26,Male,Australia,Rural,Middle,Part-time,Some college,Divorced,No,10.8,7.8,Average,No,Weekly,9,3,18.5,93,86,8143,50.4,4,8,9,6.2,2,95.0,4,4,171,70,75,15,18,18,16,3,46,21,14,26,470,609,Yes,0.34,2017,2025-11-15,23.8,Photos,Food,Public,Yes,Yes,0,Business,1.22
1688,Instagram,43,Female,Other,Urban,Middle,Part-time,Some college,Single,Yes,4.0,6.8,Average,No,Never,22,1,31.5,140,74,7984,38.5,1,10,11,7.7,5,230.0,26,8,178,116,129,42,41,33,29,5,94,52,54,89,5200,9402,No,0.18,2025,2025-06-03,8.8,Mixed,Travel,Public,Yes,Yes,5,Free,1.03
1689,Instagram,36,Male,Australia,Urban,Lower-middle,Full-time employed,High school,Single,No,12.7,7.2,Poor,No,Weekly,20,8,20.6,146,80,7983,33.9,4,7,9,3.7,0,142.0,6,5,122,86,87,23,26,28,21,4,62,20,30,45,3332,1855,No,0.1,2014,2025-06-28,23.7,Photos,Art,Public,Yes,No,2,Free,1.03
1690,Instagram,47,Male,Brazil,Urban,Middle,Full-time employed,Bachelor’s,Divorced,No,8.8,6.2,Poor,No,Daily,26,5,28.3,146,74,8041,43.7,1,3,7,4.0,4,215.0,7,11,174,118,135,26,38,37,24,5,87,30,27,45,394,662,No,0.22,2025,2025-07-31,30.7,Stories,Fitness,Friends only,Yes,No,1,Free,1.02
1691,Instagram,56,Male,United States,Suburban,Low,Full-time employed,High school,Married,No,3.1,9.3,Good,No,Weekly,15,7,26.5,112,93,7946,62.4,4,1,17,7.5,0,189.0,6,1,150,100,125,27,34,30,21,6,95,55,38,58,359,158,No,0.12,2015,2025-01-14,31.5,Stories,Fashion,Public,No,Yes,2,Business,0.96
1692,Instagram,57,Male,United States,Urban,Middle,Freelancer,Bachelor’s,In a relationship,No,4.1,6.0,Average,No,Rarely,18,1,28.6,152,60,8048,33.1,7,4,10,6.2,1,178.0,6,4,132,90,108,26,29,36,10,4,99,43,20,63,190,122,No,0.33,2023,2025-03-27,29.7,Reels,Other,Private,Yes,No,4,Free,0.96
1693,Instagram,46,Female,India,Rural,Low,Full-time employed,High school,Single,Yes,2.4,6.8,Average,No,Daily,19,1,21.1,113,80,7885,25.8,6,1,10,6.4,3,267.0,9,4,196,126,176,47,33,48,33,6,112,75,60,101,174,325,No,0.64,2024,2025-12-06,29.7,Live,Tech,Private,Yes,Yes,3,Free,1.05
1694,Instagram,15,Female,United States,Rural,Upper-middle,Student,High school,Divorced,No,4.1,6.2,Good,No,Rarely,25,5,26.4,159,61,7798,56.8,2,5,8,2.1,1,234.0,9,10,240,137,141,36,39,41,21,2,116,59,32,69,312,510,No,0.47,2014,2025-03-12,26.0,Photos,Art,Public,Yes,No,0,Free,1.03
1695,Instagram,49,Female,Canada,Suburban,Middle,Full-time employed,Bachelor’s,In a relationship,No,13.8,7.1,Very poor,No,Rarely,39,10,26.4,134,65,8003,49.6,3,6,7,0.7,2,308.0,10,11,224,150,194,55,42,46,31,8,180,71,47,112,2857,3667,Yes,0.33,2025,2025-09-04,30.8,Reels,Music,Private,Yes,No,3,Free,1.09
1696,Instagram,55,Male,United States,Suburban,Middle,Student,Bachelor’s,Single,No,3.2,7.2,Poor,No,Never,21,9,18.8,120,79,8037,40.0,1,2,13,2.0,3,104.0,4,3,119,71,80,30,16,18,10,4,44,31,18,34,1010,1259,Yes,0.64,2021,2025-10-23,26.0,Reels,Music,Friends only,Yes,No,1,Free,1.42
1697,Instagram,52,Male,United States,Urban,Lower-middle,Full-time employed,Bachelor’s,In a relationship,No,1.1,3.9,Very poor,No,Rarely,4,7,25.1,111,95,7990,46.4,3,6,11,6.4,4,5.0,1,1,46,16,20,6,8,6,4,0,3,1,1,1,5459,2816,No,0.62,2022,2025-07-27,5.0,Stories,Fitness,Friends only,No,No,3,Premium,5.83
1698,Instagram,38,Male,Brazil,Urban,High,Student,Some college,Single,No,9.1,8.2,Good,No,Never,17,4,19.0,113,73,8088,41.2,2,3,8,7.1,3,173.0,17,2,130,97,107,40,30,40,18,4,75,20,30,43,2769,6414,Yes,0.67,2022,2025-01-04,10.2,Photos,Fashion,Private,No,Yes,2,Free,1.11
1699,Instagram,35,Female,United States,Urban,Middle,Part-time,High school,Married,Yes,8.7,7.6,Average,No,Never,34,6,26.1,117,94,7971,41.5,4,5,4,5.3,6,261.0,9,11,220,145,145,48,34,43,17,7,153,63,30,77,346,656,No,0.05,2014,2025-06-28,29.0,Reels,Travel,Private,No,Yes,1,Free,1.05
1700,Instagram,56,Female,Brazil,Suburban,Low,Full-time employed,Master’s,Single,Yes,5.7,8.4,Very poor,No,Rarely,18,8,23.8,132,82,8064,27.6,2,6,5,4.8,3,111.0,11,5,124,85,91,17,17,23,18,2,56,24,13,33,2655,4098,No,0.72,2019,2025-11-27,10.1,Mixed,Fitness,Friends only,Yes,No,3,Premium,1.25
1701,Instagram,51,Female,Other,Urban,Lower-middle,Freelancer,Some college,Married,No,8.0,6.7,Average,No,Daily,2,9,16.8,158,71,8103,31.8,1,7,9,1.7,2,5.0,1,6,48,37,23,12,12,9,5,1,2,1,1,1,1109,578,No,0.87,2012,2025-04-10,5.0,Videos,Food,Public,No,No,4,Free,10.83
1702,Instagram,27,Female,India,Rural,Upper-middle,Student,Some college,Married,No,9.4,6.9,Very poor,No,Never,9,8,34.7,128,67,7852,38.3,2,1,11,5.6,0,68.0,2,3,164,50,53,17,19,25,9,7,39,17,8,18,2704,6660,No,0.82,2018,2025-12-11,34.0,Photos,Travel,Friends only,Yes,No,3,Free,1.39
1703,Instagram,61,Male,Brazil,Urban,High,Full-time employed,Some college,Married,No,9.8,8.1,Average,No,Several times a week,31,8,23.8,136,84,8135,31.1,3,5,5,2.8,5,190.0,6,2,154,121,116,36,32,27,18,4,81,53,35,53,157,334,No,0.03,2016,2025-01-13,31.7,Mixed,Other,Friends only,Yes,No,3,Business,1.02
1704,Instagram,16,Female,India,Urban,Middle,Unemployed,Bachelor’s,Single,Yes,11.8,8.8,Good,No,Weekly,29,2,25.3,132,83,8048,46.4,3,4,8,5.7,3,355.0,34,11,300,150,189,47,48,52,26,9,171,72,81,73,1299,2634,No,0.62,2016,2025-08-26,10.4,Mixed,Fashion,Private,No,Yes,5,Business,0.89
1705,Instagram,41,Female,India,Urban,Middle,Full-time employed,High school,Divorced,No,2.8,7.5,Average,Yes,Rarely,30,7,26.3,147,74,7963,36.6,2,3,12,6.5,3,157.0,6,1,142,86,94,23,20,28,16,3,72,23,33,58,3421,2136,Yes,0.97,2018,2025-01-05,26.2,Videos,Art,Public,Yes,Yes,0,Free,0.91
1706,Instagram,34,Male,United Kingdom,Urban,Low,Student,Other,In a relationship,No,7.0,5.4,Good,No,Rarely,21,8,29.6,125,62,8076,36.8,3,6,7,5.3,1,226.0,7,2,174,112,149,43,28,40,15,5,95,66,30,48,2464,2165,No,0.48,2011,2025-12-03,32.3,Videos,Tech,Private,No,No,2,Free,1.06
1707,Instagram,37,Female,United States,Rural,Lower-middle,Full-time employed,High school,Single,No,13.3,8.4,Poor,No,Rarely,32,8,24.5,129,87,7982,65.8,9,5,8,8.0,0,192.0,16,4,141,107,127,34,17,26,17,3,92,26,29,53,1291,1757,No,0.93,2017,2025-04-16,12.0,Live,Other,Private,Yes,No,2,Free,1.07
1708,Instagram,25,Male,Brazil,Rural,High,Freelancer,Bachelor’s,Single,No,9.0,7.1,Good,No,Weekly,31,10,30.8,128,93,7990,32.8,2,2,5,2.1,2,241.0,8,4,280,126,156,48,29,35,29,3,105,72,31,81,1122,2687,Yes,0.38,2011,2025-02-25,30.1,Photos,Food,Private,No,No,1,Business,1.09
1709,Instagram,30,Female,Japan,Suburban,Upper-middle,Student,High school,Divorced,No,4.1,6.5,Poor,No,Rarely,40,10,31.4,154,91,7760,47.7,1,3,5,6.6,3,311.0,12,12,238,150,188,59,50,50,34,11,152,83,68,66,794,944,No,0.87,2011,2025-12-01,25.9,Photos,Music,Friends only,Yes,Yes,1,Premium,1.1
1710,Instagram,45,Male,Brazil,Suburban,Lower-middle,Full-time employed,Other,Single,No,3.4,6.3,Average,Former,Several times a week,35,7,20.9,140,72,8039,46.4,5,6,11,9.9,3,211.0,14,10,163,110,139,38,32,47,17,6,106,34,42,48,8149,10000,No,0.82,2021,2025-09-14,15.1,Mixed,Fashion,Private,Yes,No,5,Free,1.16
1711,Instagram,28,Male,Germany,Suburban,High,Student,High school,Married,No,8.0,9.5,Excellent,No,Rarely,22,2,22.4,133,94,7900,33.9,3,5,10,2.7,1,240.0,8,4,240,111,136,51,32,34,19,7,125,69,32,85,485,453,No,0.47,2024,2025-12-28,30.0,Photos,Tech,Public,No,Yes,0,Premium,1.04
1712,Instagram,57,Female,India,Urban,Middle,Student,Master’s,Single,No,16.0,7.7,Good,Yes,Weekly,33,5,25.9,91,99,8017,52.4,2,3,17,2.6,2,196.0,7,2,156,108,125,32,23,27,25,8,91,43,32,41,1976,3758,No,0.38,2020,2025-07-31,28.0,Photos,Art,Private,Yes,Yes,3,Premium,0.99
1713,Instagram,54,Female,United Kingdom,Urban,Upper-middle,Full-time employed,Some college,Divorced,No,4.9,6.9,Poor,Former,Rarely,11,6,18.2,152,61,8142,44.3,1,6,11,0.6,3,69.0,8,6,76,48,60,9,11,15,15,0,28,10,15,26,280,195,No,0.1,2012,2025-06-27,8.6,Stories,Travel,Friends only,Yes,No,3,Premium,1.37
1714,Instagram,56,Female,Other,Urban,High,Full-time employed,Bachelor’s,Married,No,19.2,6.0,Average,No,Rarely,12,7,21.4,101,60,8003,33.4,4,3,12,9.1,3,87.0,3,3,106,61,74,20,10,21,9,6,36,22,17,25,2227,1210,No,0.74,2016,2025-08-19,29.0,Mixed,Fitness,Private,No,No,5,Free,1.4
1715,Instagram,14,Male,United States,Urban,Low,Full-time employed,Other,In a relationship,Yes,5.6,6.6,Average,No,Never,3,4,30.1,152,75,8064,43.9,5,4,20,3.5,4,134.0,6,4,197,74,88,28,29,22,15,3,65,33,27,37,1863,3172,No,0.85,2025,2025-10-17,22.3,Mixed,Fashion,Friends only,Yes,Yes,2,Free,1.16
1716,Instagram,47,Male,United Kingdom,Urban,Lower-middle,Full-time employed,Some college,Single,Yes,12.1,7.4,Poor,No,Never,12,2,20.4,112,76,7958,26.8,2,4,11,6.9,4,142.0,13,2,147,88,73,34,29,26,12,5,73,18,17,45,2342,5314,No,0.27,2010,2025-02-20,10.9,Photos,Tech,Private,Yes,Yes,3,Free,1.03
1717,Instagram,54,Female,United Kingdom,Urban,Middle,Unemployed,Master’s,Single,Yes,12.4,7.5,Average,No,Daily,32,10,32.3,95,75,8063,38.5,4,2,11,0.5,5,253.0,9,5,183,130,174,43,32,37,24,7,134,64,54,57,477,747,No,0.94,2011,2025-08-26,28.1,Videos,Other,Private,Yes,No,2,Free,1.08
1718,Instagram,46,Male,India,Urban,Middle,Full-time employed,High school,In a relationship,Yes,6.2,5.6,Poor,No,Never,0,1,26.9,158,85,7973,28.0,2,5,11,0.9,3,54.0,7,3,74,50,54,20,13,16,15,2,30,11,6,15,798,1799,No,0.55,2018,2025-01-21,7.7,Reels,Tech,Friends only,Yes,No,0,Free,1.87
1719,Instagram,42,Female,Germany,Suburban,Low,Unemployed,High school,Single,No,3.4,7.8,Good,Former,Rarely,0,2,23.5,94,89,8104,41.9,6,6,13,0.5,1,83.0,9,7,92,63,74,19,14,11,12,3,33,15,17,22,3807,2172,No,0.7,2020,2025-02-03,9.2,Reels,Fitness,Public,Yes,Yes,1,Free,1.58
1720,Instagram,25,Female,South Korea,Suburban,Middle,Full-time employed,Some college,Married,No,8.5,7.5,Average,No,Never,3,2,24.8,120,63,7940,55.3,0,4,8,5.4,1,5.0,1,4,116,27,32,8,12,9,10,0,2,1,1,1,1084,534,No,0.91,2013,2025-03-10,5.0,Reels,Tech,Public,No,No,3,Free,10.0
1721,Instagram,25,Male,India,Rural,Low,Student,High school,Married,No,2.5,6.6,Good,Yes,Rarely,34,8,25.6,134,84,7921,21.8,2,3,14,2.3,2,349.0,27,7,300,150,165,63,44,43,43,8,156,69,60,129,7129,4074,No,0.82,2011,2025-09-15,12.9,Videos,Tech,Private,Yes,No,3,Free,0.89
1722,Instagram,30,Female,Other,Suburban,Low,Full-time employed,Bachelor’s,In a relationship,No,2.7,7.4,Excellent,No,Several times a week,25,6,21.9,116,78,8080,41.3,3,5,11,2.1,7,190.0,7,4,159,129,105,33,37,30,17,4,104,33,35,67,565,830,No,0.61,2014,2025-01-30,27.1,Videos,Food,Private,Yes,No,0,Free,0.96
1723,Instagram,44,Male,Australia,Urban,Middle,Full-time employed,High school,In a relationship,No,9.4,7.0,Good,No,Never,30,7,25.3,126,63,8042,12.5,4,5,12,0.7,5,194.0,16,5,136,124,119,25,30,32,20,4,113,36,33,63,34,51,No,0.18,2011,2025-02-16,12.1,Reels,Fitness,Public,No,No,2,Free,0.94
1724,Instagram,44,Male,Other,Urban,Low,Full-time employed,Some college,Divorced,No,1.1,7.7,Good,No,Rarely,9,6,24.1,150,75,7948,33.9,6,5,10,5.3,5,62.0,3,2,80,56,45,18,17,15,11,1,29,18,12,22,3919,9166,Yes,0.11,2019,2025-08-26,20.7,Live,Fitness,Friends only,Yes,Yes,3,Premium,1.38
1725,Instagram,47,Male,United States,Urban,Middle,Full-time employed,Bachelor’s,In a relationship,Yes,5.3,7.6,Average,Yes,Several times a week,5,6,30.7,155,92,7981,33.1,5,7,14,10.2,2,63.0,3,2,84,50,69,19,15,21,9,3,34,12,13,18,985,1569,No,0.77,2019,2025-10-26,21.0,Videos,Music,Public,Yes,Yes,4,Free,1.77
1726,Instagram,51,Female,Canada,Rural,Upper-middle,Freelancer,Some college,Single,No,4.4,9.1,Excellent,No,Several times a week,16,10,22.9,100,66,8088,29.4,4,4,13,0.7,1,52.0,5,5,77,35,60,15,14,15,6,1,28,7,7,14,3253,5570,Yes,0.46,2022,2025-07-17,10.4,Live,Travel,Public,No,No,3,Free,1.98
1727,Instagram,58,Male,United States,Rural,Lower-middle,Student,High school,Single,No,15.1,7.8,Average,No,Never,13,2,22.2,101,97,7918,49.5,4,11,14,0.9,4,176.0,5,0,128,112,100,26,24,28,27,2,75,31,19,43,296,154,No,0.79,2021,2025-07-06,35.2,Mixed,Fashion,Friends only,Yes,No,2,Free,0.86
1728,Instagram,64,Female,Germany,Urban,Lower-middle,Full-time employed,Bachelor’s,Married,No,4.5,8.1,Good,No,Daily,15,5,24.1,119,90,7935,32.7,6,3,9,4.5,6,135.0,9,4,136,91,86,30,32,23,20,2,61,18,32,38,770,647,No,0.58,2025,2025-12-25,15.0,Reels,Art,Private,Yes,Yes,2,Free,1.16
1729,Instagram,41,Male,United States,Urban,Middle,Full-time employed,Some college,Single,No,9.7,8.7,Poor,No,Rarely,29,10,20.6,90,83,8049,42.1,4,7,10,2.3,1,182.0,5,4,150,100,113,35,19,21,17,3,90,26,29,62,462,328,No,0.42,2018,2025-02-16,36.4,Stories,Music,Public,Yes,No,1,Free,1.07
